MSSubClass,LotArea,Neighborhood,BldgType,FirstFlrSF,SecondFlrSF,GrLivArea,TotRmsAbvGrd,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch
One_Story_1946_and_Newer_All_Styles,9808,College_Creek,OneFam,1573,0,1573,6,0,72,0,0,0
Two_Story_1946_and_Newer,12420,College_Creek,OneFam,944,896,1840,6,0,45,0,0,0
One_Story_1946_and_Newer_All_Styles,16285,College_Creek,OneFam,1430,0,1430,6,0,33,0,0,0
One_Story_1946_and_Newer_All_Styles,10739,College_Creek,OneFam,1444,0,1444,6,144,40,0,0,0
One_Story_1946_and_Newer_All_Styles,11166,College_Creek,OneFam,1492,0,1492,6,0,114,0,0,168
One_Story_1946_and_Newer_All_Styles,8430,College_Creek,OneFam,1040,0,1040,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,16269,College_Creek,OneFam,907,0,907,5,72,0,0,0,0
One_Story_1946_and_Newer_All_Styles,6950,College_Creek,OneFam,914,0,914,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8800,College_Creek,OneFam,1040,0,1040,5,0,0,0,0,288
One_Story_1946_and_Newer_All_Styles,7000,College_Creek,OneFam,864,0,864,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9286,College_Creek,OneFam,1268,0,1268,5,173,0,0,0,0
One_Story_1946_and_Newer_All_Styles,15523,College_Creek,OneFam,864,0,864,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7200,College_Creek,OneFam,894,0,894,6,215,0,0,0,0
Split_Foyer,7200,College_Creek,OneFam,768,0,768,5,192,0,0,0,0
Split_Foyer,8445,College_Creek,OneFam,768,0,768,5,58,0,0,0,0
One_Story_1946_and_Newer_All_Styles,11664,College_Creek,OneFam,1611,0,1611,6,262,93,0,0,0
Two_Story_1946_and_Newer,12334,College_Creek,OneFam,1068,1116,2184,8,192,132,0,0,0
One_Story_1946_and_Newer_All_Styles,11838,College_Creek,OneFam,1788,0,1788,7,202,151,0,0,0
Two_Story_1946_and_Newer,11885,College_Creek,OneFam,1299,573,1872,7,160,122,0,0,0
Two_Story_1946_and_Newer,11050,College_Creek,OneFam,1476,677,2153,8,253,142,0,0,0
Two_Story_1946_and_Newer,8749,College_Creek,OneFam,840,885,1725,6,0,48,0,0,0
Two_Story_1946_and_Newer,11250,College_Creek,OneFam,944,926,1870,6,256,43,0,0,0
One_Story_1946_and_Newer_All_Styles,15750,College_Creek,OneFam,1513,0,1513,5,135,34,0,0,0
One_Story_1946_and_Newer_All_Styles,11883,College_Creek,OneFam,1504,0,1504,6,115,66,0,0,0
One_Story_1946_and_Newer_All_Styles,12782,College_Creek,OneFam,1828,0,1828,7,194,144,0,0,0
One_Story_1946_and_Newer_All_Styles,8750,College_Creek,OneFam,1417,0,1417,7,60,0,0,0,117
Two_Story_1946_and_Newer,9375,College_Creek,OneFam,1057,977,2034,8,576,36,0,0,0
Two_Story_1946_and_Newer,8750,College_Creek,OneFam,909,807,1716,7,0,120,0,0,0
One_Story_1946_and_Newer_All_Styles,9100,College_Creek,OneFam,1212,0,1212,6,356,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9750,College_Creek,OneFam,1630,0,1630,6,74,234,0,0,0
One_Story_PUD_1946_and_Newer,4435,College_Creek,TwnhsE,848,0,848,4,140,0,0,0,0
One_Story_PUD_1946_and_Newer,4435,College_Creek,TwnhsE,848,0,848,4,140,0,0,0,0
One_Story_1946_and_Newer_All_Styles,10200,College_Creek,OneFam,1602,0,1602,7,0,48,0,0,195
Two_Story_1946_and_Newer,9313,College_Creek,OneFam,864,864,1728,7,187,56,0,0,0
One_Story_1946_and_Newer_All_Styles,8487,College_Creek,OneFam,1500,0,1500,6,192,36,0,0,0
Two_Story_1946_and_Newer,8633,College_Creek,OneFam,738,738,1476,7,100,35,0,0,0
Two_Story_1946_and_Newer,11069,College_Creek,OneFam,608,788,1396,6,100,36,0,0,0
One_Story_1946_and_Newer_All_Styles,8777,Edwards,OneFam,1126,0,1126,5,0,96,0,0,0
One_Story_1946_and_Newer_All_Styles,9937,Edwards,OneFam,1486,0,1486,7,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8877,Edwards,OneFam,816,0,816,3,0,0,0,0,0
Split_Foyer,7301,Edwards,OneFam,495,1427,1922,7,0,0,177,0,0
Two_Story_1946_and_Newer,7950,Edwards,OneFam,698,728,1426,6,252,0,0,0,0
One_Story_1946_and_Newer_All_Styles,10682,Edwards,OneFam,1149,0,1149,7,0,240,0,0,0
Split_or_Multilevel,7200,Edwards,OneFam,1125,0,1125,6,296,0,0,0,0
One_Story_1946_and_Newer_All_Styles,13286,Edwards,OneFam,1698,0,1698,8,327,64,0,0,0
PUD_Multilevel_Split_Level_Foyer,3675,Edwards,TwnhsE,1072,0,1072,5,0,28,0,0,0
One_Story_1946_and_Newer_All_Styles,9405,Edwards,OneFam,698,0,698,4,0,200,0,0,0
One_Story_1946_and_Newer_All_Styles,6410,Edwards,OneFam,876,0,876,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,11767,Edwards,OneFam,1368,0,1368,6,0,41,211,0,0
One_and_Half_Story_Finished_All_Ages,8405,Edwards,OneFam,1088,441,1529,9,92,0,185,0,0
One_Story_1945_and_Older,4060,Edwards,OneFam,864,0,864,4,0,96,0,0,0
One_Story_1946_and_Newer_All_Styles,10206,Edwards,OneFam,944,0,944,4,0,0,0,0,0
Duplex_All_Styles_and_Ages,10926,Edwards,Duplex,1678,0,1678,10,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,11767,Edwards,OneFam,1560,0,1560,7,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8926,Edwards,OneFam,960,0,960,5,64,0,0,0,160
One_and_Half_Story_Finished_All_Ages,12354,Edwards,OneFam,684,512,1196,7,0,46,0,0,0
One_and_Half_Story_Finished_All_Ages,8212,Edwards,OneFam,854,444,1298,6,84,0,0,0,0
One_and_Half_Story_Finished_All_Ages,10998,Edwards,OneFam,984,620,1604,6,0,68,0,0,0
One_and_Half_Story_Finished_All_Ages,6300,South_and_West_of_Iowa_State_University,OneFam,832,436,1268,7,0,0,55,0,0
One_and_Half_Story_Finished_All_Ages,4500,South_and_West_of_Iowa_State_University,OneFam,848,672,1520,6,0,0,56,0,0
One_Story_1945_and_Older,8400,South_and_West_of_Iowa_State_University,OneFam,438,0,438,3,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,9900,South_and_West_of_Iowa_State_University,OneFam,944,545,1489,7,335,0,0,0,0
Two_and_Half_Story_All_Ages,15863,South_and_West_of_Iowa_State_University,OneFam,1687,998,3082,12,136,63,0,0,0
Two_Story_1945_and_Older,5707,South_and_West_of_Iowa_State_University,OneFam,647,595,1242,6,329,96,0,0,0
One_and_Half_Story_Finished_All_Ages,7804,South_and_West_of_Iowa_State_University,OneFam,1328,653,1981,7,431,44,0,0,0
One_Story_1945_and_Older,8574,Crawford,OneFam,1232,0,1232,6,0,0,180,0,0
One_and_Half_Story_Finished_All_Ages,6171,South_and_West_of_Iowa_State_University,OneFam,1160,448,1608,7,147,16,0,0,0
Two_Story_1945_and_Older,7200,South_and_West_of_Iowa_State_University,OneFam,575,560,1135,6,256,0,0,0,0
One_and_Half_Story_Finished_All_Ages,7558,Crawford,OneFam,1172,741,1913,9,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,6292,South_and_West_of_Iowa_State_University,OneFam,877,600,1477,6,0,50,0,0,0
Two_Story_1945_and_Older,7155,Crawford,OneFam,628,600,1228,6,0,113,0,0,195
Two_Story_1945_and_Older,10918,Crawford,OneFam,1276,804,2080,9,0,0,0,0,145
One_and_Half_Story_Finished_All_Ages,13680,Crawford,OneFam,840,727,1567,6,0,21,150,0,0
Two_Story_1945_and_Older,7500,Crawford,OneFam,753,741,1494,7,0,0,0,0,224
One_and_Half_Story_Finished_All_Ages,9600,Crawford,OneFam,976,332,1308,7,0,70,0,0,0
One_Story_1946_and_Newer_All_Styles,14680,Crawford,OneFam,1273,0,1273,5,483,0,0,0,115
One_Story_1945_and_Older,13360,Crawford,OneFam,964,0,964,5,0,0,44,0,0
One_and_Half_Story_Finished_All_Ages,7681,Crawford,OneFam,820,523,1343,7,192,0,102,0,0
Duplex_All_Styles_and_Ages,8145,Crawford,Duplex,1240,1240,2480,13,0,0,57,0,0
One_Story_1946_and_Newer_All_Styles,9100,Crawford,OneFam,1112,0,1112,6,0,0,0,0,0
Two_Story_1945_and_Older,12000,Crawford,OneFam,860,704,1564,7,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,13339,Crawford,OneFam,1561,0,1561,6,0,148,0,0,120
One_and_Half_Story_Finished_All_Ages,15600,Crawford,OneFam,986,537,1523,7,0,0,81,0,0
One_Story_1946_and_Newer_All_Styles,14000,Crawford,OneFam,1152,0,1152,6,0,36,0,0,0
One_Story_1946_and_Newer_All_Styles,17500,Crawford,OneFam,1906,0,1906,6,0,201,0,0,0
Two_Story_PUD_1946_and_Newer,1733,Blueste,Twnhs,516,516,1032,5,279,0,0,0,0
Two_Story_PUD_1946_and_Newer,1488,Blueste,TwnhsE,561,668,1229,5,176,0,0,0,0
Two_Story_PUD_1946_and_Newer,1612,Blueste,Twnhs,561,668,1229,5,154,0,0,0,0
Two_Story_PUD_1946_and_Newer,1300,Blueste,TwnhsE,561,668,1229,5,150,0,0,0,0
Split_or_Multilevel,13607,Crawford,OneFam,1182,800,1982,6,400,112,0,0,0
One_Story_1946_and_Newer_All_Styles,17597,Crawford,OneFam,2365,0,2365,7,200,144,0,0,0
One_Story_1946_and_Newer_All_Styles,21695,Crawford,OneFam,1680,0,1680,5,292,44,0,182,0
Two_Story_1945_and_Older,10690,Iowa_DOT_and_Rail_Road,OneFam,672,672,1344,6,0,128,218,0,0
Two_Story_1945_and_Older,8660,Iowa_DOT_and_Rail_Road,OneFam,928,928,2168,11,467,160,78,0,0
Two_Story_1945_and_Older,6402,Iowa_DOT_and_Rail_Road,OneFam,596,596,1192,6,0,0,137,0,0
One_and_Half_Story_Finished_All_Ages,8470,Iowa_DOT_and_Rail_Road,OneFam,1013,0,1526,6,0,0,156,0,0
One_Story_1945_and_Older,10200,Iowa_DOT_and_Rail_Road,OneFam,572,0,572,4,0,0,72,0,0
One_Story_PUD_1946_and_Newer,3843,Crawford,TwnhsE,1648,0,1648,5,162,53,0,153,0
One_Story_1945_and_Older,21780,Iowa_DOT_and_Rail_Road,OneFam,810,0,810,4,119,24,0,0,0
Two_Story_1946_and_Newer,10125,Mitchell,OneFam,1040,1012,2052,7,210,91,0,0,0
One_and_Half_Story_Finished_All_Ages,12822,Mitchell,OneFam,1518,631,2149,6,168,43,0,0,198
One_Story_1946_and_Newer_All_Styles,12118,Mitchell,OneFam,1710,0,1710,7,100,48,0,0,180
Two_Story_1946_and_Newer,12209,Mitchell,OneFam,804,1157,1961,7,125,192,0,0,0
Split_Foyer,9750,Mitchell,OneFam,926,0,926,5,319,0,0,0,0
Split_Foyer,9360,Mitchell,OneFam,1287,0,1287,5,302,39,0,0,120
Duplex_All_Styles_and_Ages,10125,Mitchell,Duplex,1302,432,1734,8,0,0,0,0,0
Split_or_Multilevel,9947,Mitchell,OneFam,1217,0,1217,6,168,27,0,0,0
One_Story_1946_and_Newer_All_Styles,11070,Mitchell,OneFam,1595,0,1595,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,14375,Timberland,OneFam,1344,0,1344,7,0,118,0,0,233
One_Story_1946_and_Newer_All_Styles,215245,Timberland,OneFam,2036,0,2036,8,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,12898,Timberland,OneFam,1620,0,1620,6,228,0,0,0,0
Two_Story_1946_and_Newer,13159,Timberland,OneFam,846,846,1692,6,208,114,0,0,0
One_Story_1946_and_Newer_All_Styles,13438,Timberland,OneFam,2036,0,2036,9,90,154,0,0,0
One_Story_1946_and_Newer_All_Styles,14463,Timberland,OneFam,1641,0,1641,7,0,95,0,0,0
One_Story_1946_and_Newer_All_Styles,8925,Timberland,OneFam,1466,0,1466,7,100,18,0,0,0
One_Story_1946_and_Newer_All_Styles,11457,Timberland,OneFam,1412,0,1412,6,0,0,169,0,0
Two_Story_1946_and_Newer,9839,Timberland,OneFam,1375,862,2237,7,305,24,0,0,0
Split_or_Multilevel,14419,Timberland,OneFam,1479,0,1479,7,224,238,0,0,0
One_Story_1946_and_Newer_All_Styles,6853,Timberland,OneFam,1296,0,1296,6,192,25,0,0,0
Two_Story_1946_and_Newer,9157,Timberland,OneFam,1072,942,2014,9,124,114,0,0,0
One_Story_1946_and_Newer_All_Styles,14601,Timberland,OneFam,1838,0,1838,8,270,68,0,0,0
One_Story_1946_and_Newer_All_Styles,12633,Timberland,OneFam,1978,0,1978,7,308,52,0,0,0
One_Story_1946_and_Newer_All_Styles,12518,Mitchell,OneFam,1008,0,1008,6,144,0,0,0,0
One_Story_1946_and_Newer_All_Styles,21750,Mitchell,OneFam,1771,0,1771,9,0,0,0,0,0
One_Story_PUD_1946_and_Newer,4500,Mitchell,TwnhsE,1204,0,1204,5,0,247,0,0,0
One_Story_PUD_1946_and_Newer,4500,Mitchell,TwnhsE,1224,0,1224,5,0,304,0,0,0
PUD_Multilevel_Split_Level_Foyer,1596,Meadow_Village,Twnhs,526,462,988,5,120,101,0,0,0
One_Story_1946_and_Newer_All_Styles,9858,Mitchell,OneFam,874,0,874,5,33,0,0,0,0
PUD_Multilevel_Split_Level_Foyer,1526,Meadow_Village,Twnhs,630,0,630,3,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,13383,Mitchell,OneFam,1404,0,1404,7,0,16,0,0,0
PUD_Multilevel_Split_Level_Foyer,1477,Meadow_Village,TwnhsE,630,0,630,3,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,1533,Meadow_Village,Twnhs,798,546,1344,6,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,2217,Meadow_Village,TwnhsE,546,546,1092,6,238,0,0,0,0
Split_Foyer,7689,Mitchell,OneFam,796,0,796,4,138,0,0,0,0
Split_or_Multilevel,7706,Mitchell,OneFam,1091,0,1091,5,280,0,0,0,0
Split_Foyer,9101,Mitchell,OneFam,1110,0,1110,4,303,30,0,0,0
One_Story_1946_and_Newer_All_Styles,8780,Mitchell,OneFam,833,0,833,5,0,0,0,0,0
Split_Foyer,7669,Mitchell,OneFam,883,0,883,5,100,32,0,0,0
One_and_Half_Story_Finished_All_Ages,14115,Mitchell,OneFam,796,566,1362,5,40,30,0,320,0
Two_Story_1946_and_Newer,10429,Mitchell,OneFam,624,663,1287,6,150,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9819,Mitchell,OneFam,1567,0,1567,5,264,32,0,0,0
Two_Story_1946_and_Newer,10457,Mitchell,OneFam,784,848,1632,7,0,173,368,0,0
One_Story_1946_and_Newer_All_Styles,11029,North_Ames,OneFam,1414,0,1414,6,0,51,0,0,190
One_Story_1946_and_Newer_All_Styles,12925,North_Ames,OneFam,2117,0,2117,7,0,42,0,0,0
Two_Story_1946_and_Newer,11075,North_Ames,OneFam,1092,1020,2112,9,280,0,0,0,0
Two_Story_1946_and_Newer,8702,Gilbert,OneFam,926,678,1604,7,0,36,0,0,0
Two_Story_1946_and_Newer,8139,Gilbert,OneFam,680,790,1470,7,192,49,0,0,0
Two_Story_1946_and_Newer,9535,Gilbert,OneFam,926,678,1604,7,100,82,0,0,0
Two_Story_1946_and_Newer,9042,Gilbert,OneFam,943,695,1638,7,100,38,0,0,0
Two_Story_1946_and_Newer,15038,Gilbert,OneFam,916,720,1636,7,168,84,0,0,0
One_Story_1946_and_Newer_All_Styles,14137,Gilbert,OneFam,1384,0,1384,7,0,39,0,0,0
Two_Story_1946_and_Newer,21872,Gilbert,OneFam,729,717,1446,6,264,22,0,0,0
One_Story_PUD_1946_and_Newer,4923,Stone_Brook,TwnhsE,1593,0,1593,5,0,120,0,0,224
One_Story_PUD_1946_and_Newer,6264,Stone_Brook,OneFam,1682,0,1682,6,0,0,0,0,0
One_Story_PUD_1946_and_Newer,5395,Stone_Brook,TwnhsE,1337,0,1337,5,96,0,70,168,0
One_Story_PUD_1946_and_Newer,5070,Stone_Brook,TwnhsE,1280,0,1280,5,0,82,0,0,144
Two_Story_1946_and_Newer,10839,Gilbert,OneFam,926,678,1604,7,0,36,0,0,0
Two_Story_1946_and_Newer,11184,Gilbert,OneFam,932,701,1633,7,0,39,0,0,0
Two_Story_1946_and_Newer,8000,Gilbert,OneFam,773,885,1658,8,224,84,0,0,0
Two_Story_1946_and_Newer,10832,Gilbert,OneFam,1086,809,1895,7,143,46,0,0,0
Two_Story_1946_and_Newer,14067,Gilbert,OneFam,851,858,1709,7,0,40,0,0,0
One_Story_PUD_1946_and_Newer,4671,Stone_Brook,TwnhsE,1228,0,1228,5,168,120,0,0,0
One_Story_PUD_1946_and_Newer,5950,Stone_Brook,TwnhsE,1337,0,1337,5,0,73,154,0,0
Two_Story_1946_and_Newer,13543,Stone_Brook,OneFam,1168,1332,2500,9,192,32,0,0,0
Two_Story_1946_and_Newer,11198,Stone_Brook,OneFam,1134,1370,2504,11,144,39,0,0,0
One_Story_1946_and_Newer_All_Styles,15401,Stone_Brook,OneFam,1884,0,1884,7,214,76,0,0,0
One_Story_1946_and_Newer_All_Styles,31220,Gilbert,OneFam,1474,0,1474,7,0,0,144,0,0
One_Story_PUD_1946_and_Newer,8118,Stone_Brook,TwnhsE,1710,0,1710,6,156,48,0,0,0
One_Story_1946_and_Newer_All_Styles,47280,Gilbert,OneFam,1488,0,1488,6,0,0,180,0,0
Two_Story_1946_and_Newer,20544,Northwest_Ames,OneFam,1236,857,2093,7,364,63,0,0,0
One_Story_1946_and_Newer_All_Styles,12680,Northwest_Ames,OneFam,1688,0,1688,6,0,48,0,0,141
One_Story_1946_and_Newer_All_Styles,12090,Northwest_Ames,OneFam,1422,0,1422,7,276,0,0,0,0
One_Story_1946_and_Newer_All_Styles,10825,Northwest_Ames,OneFam,1260,0,1260,6,152,0,0,0,0
One_Story_1946_and_Newer_All_Styles,18559,Northwest_Ames,OneFam,2064,0,2064,7,200,0,0,0,0
One_Story_1946_and_Newer_All_Styles,14450,Northwest_Ames,OneFam,1782,0,1782,6,467,0,0,0,0
Two_Story_1946_and_Newer,12227,Northwest_Ames,OneFam,1542,1330,2872,11,550,282,0,0,0
One_Story_1946_and_Newer_All_Styles,13068,Northwest_Ames,OneFam,1211,0,1211,6,0,0,0,174,0
One_Story_1946_and_Newer_All_Styles,15611,Northwest_Ames,OneFam,1126,0,1126,6,180,0,0,0,0
Two_Story_1946_and_Newer,10400,Northwest_Ames,OneFam,1277,767,2044,7,28,73,0,0,0
Two_Story_1946_and_Newer,9743,Northwest_Ames,OneFam,720,588,1308,7,0,0,0,0,0
Two_Story_1946_and_Newer,12511,Northwest_Ames,OneFam,1420,1420,2840,8,0,16,0,0,208
One_Story_1946_and_Newer_All_Styles,11361,Northwest_Ames,OneFam,1523,0,1523,7,0,0,0,0,189
One_Story_1946_and_Newer_All_Styles,10400,Northwest_Ames,OneFam,1444,0,1444,5,0,24,0,0,0
Two_Story_1946_and_Newer,10480,Northwest_Ames,OneFam,1098,866,1964,8,0,69,0,0,0
One_Story_1946_and_Newer_All_Styles,10000,Northwest_Ames,OneFam,1178,0,1178,5,224,0,0,0,0
Two_Story_1946_and_Newer,14311,Northwest_Ames,OneFam,1236,1104,2340,9,192,180,218,0,0
Duplex_All_Styles_and_Ages,9000,North_Ames,Duplex,896,896,1792,8,0,45,0,0,0
One_Story_1946_and_Newer_All_Styles,9750,North_Ames,OneFam,1054,0,1054,6,180,0,0,0,80
One_Story_1946_and_Newer_All_Styles,10295,North_Ames,OneFam,936,0,936,4,16,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7560,North_Ames,OneFam,864,0,864,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,12735,North_Ames,OneFam,864,0,864,5,216,0,0,0,0
One_Story_PUD_1946_and_Newer,4060,North_Ames,TwnhsE,1337,0,1337,5,144,68,0,0,0
Two_Story_PUD_1946_and_Newer,1680,Briardale,Twnhs,483,504,987,5,52,0,0,0,0
Two_Story_PUD_1946_and_Newer,1680,Briardale,Twnhs,483,504,987,5,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,1890,Briardale,Twnhs,483,504,987,5,411,0,0,0,0
Two_Story_PUD_1946_and_Newer,1869,Briardale,Twnhs,483,504,987,5,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,1680,Briardale,Twnhs,483,504,987,4,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,1680,Briardale,TwnhsE,483,504,987,5,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,1680,Briardale,Twnhs,630,672,1302,6,0,0,0,0,0
One_Story_PUD_1946_and_Newer,4043,Northpark_Villa,TwnhsE,1069,0,1069,4,0,55,0,0,200
Two_Story_PUD_1946_and_Newer,2308,Northpark_Villa,TwnhsE,855,601,1456,7,0,0,0,0,0
One_Story_PUD_1946_and_Newer,2529,Northpark_Villa,Twnhs,1055,0,1055,4,0,38,0,0,0
One_Story_1946_and_Newer_All_Styles,9477,North_Ames,OneFam,892,0,892,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,12444,Northridge_Heights,OneFam,1932,0,1932,7,0,66,0,304,0
Two_Story_1946_and_Newer,12474,Northridge_Heights,OneFam,1742,590,2332,9,196,134,0,0,0
One_Story_1946_and_Newer_All_Styles,14803,Northridge_Heights,OneFam,2084,0,2084,7,188,45,0,0,0
Two_Story_1946_and_Newer,14948,Northridge_Heights,OneFam,1476,1237,2713,11,126,66,0,0,0
One_Story_1946_and_Newer_All_Styles,12704,Northridge_Heights,OneFam,1582,0,1582,7,209,95,0,0,0
One_Story_1946_and_Newer_All_Styles,13891,Northridge_Heights,OneFam,1710,0,1710,6,0,102,0,0,0
One_Story_1946_and_Newer_All_Styles,13693,Northridge_Heights,OneFam,2464,0,2464,9,358,78,0,0,0
One_Story_1946_and_Newer_All_Styles,14418,Northridge_Heights,OneFam,1950,0,1950,7,156,207,0,0,0
Two_Story_1946_and_Newer,13418,Northridge_Heights,OneFam,1850,898,2748,9,212,182,0,0,0
Two_Story_1946_and_Newer,12539,Northridge_Heights,OneFam,1632,1158,2790,10,30,200,0,0,192
Two_Story_1946_and_Newer,12151,Northridge_Heights,OneFam,1414,917,2331,9,192,63,0,0,0
Two_Story_1946_and_Newer,8899,Northridge_Heights,OneFam,948,1140,2088,10,100,24,0,0,0
Two_Story_1946_and_Newer,10574,Northridge_Heights,OneFam,1170,1162,2332,9,224,142,0,0,0
One_Story_1946_and_Newer_All_Styles,12720,Northridge_Heights,OneFam,2470,0,2470,7,154,65,0,0,216
Two_Story_1946_and_Newer,13688,Northridge_Heights,OneFam,1572,1096,2668,10,400,0,0,0,0
Two_Story_1946_and_Newer,10625,Northridge_Heights,OneFam,1006,1040,2046,8,320,62,0,0,0
One_Story_1946_and_Newer_All_Styles,10845,Northridge_Heights,OneFam,1575,0,1575,7,216,28,0,0,0
Two_Story_1946_and_Newer,16900,Northridge_Heights,OneFam,1515,1134,2649,10,0,60,0,0,0
Two_Story_1946_and_Newer,16451,Northridge_Heights,OneFam,1804,886,2690,9,268,58,0,0,0
One_Story_PUD_1946_and_Newer,10110,Northridge_Heights,TwnhsE,1866,0,1866,7,0,48,0,0,0
One_Story_PUD_1946_and_Newer,8769,Northridge_Heights,TwnhsE,1702,0,1702,7,0,72,0,0,224
One_Story_PUD_1946_and_Newer,12304,Northridge_Heights,TwnhsE,1367,0,1367,6,0,33,0,0,0
One_Story_PUD_1946_and_Newer,12677,Northridge_Heights,TwnhsE,1518,0,1518,6,185,140,0,0,0
One_Story_PUD_1946_and_Newer,8849,Northridge_Heights,TwnhsE,1684,0,1684,6,495,72,0,0,0
One_Story_PUD_1946_and_Newer,8232,Northridge_Heights,TwnhsE,1800,0,1800,6,210,0,0,0,0
One_Story_PUD_1946_and_Newer,6240,Northridge_Heights,TwnhsE,1342,0,1342,6,0,35,0,0,0
One_Story_PUD_1946_and_Newer,6240,Northridge_Heights,TwnhsE,1342,0,1342,6,0,35,0,0,0
Two_Story_PUD_1946_and_Newer,2448,Northridge_Heights,Twnhs,764,862,1626,6,0,27,0,0,0
Two_Story_PUD_1946_and_Newer,2448,Northridge_Heights,Twnhs,764,862,1626,6,0,27,0,0,0
One_Story_PUD_1946_and_Newer,8198,Northridge_Heights,TwnhsE,1358,0,1358,6,192,30,0,0,0
One_Story_PUD_1946_and_Newer,3940,Bloomington_Heights,TwnhsE,1455,0,1455,6,156,20,0,0,144
One_Story_PUD_1946_and_Newer,3940,Bloomington_Heights,TwnhsE,1576,0,1576,7,143,20,0,0,0
One_Story_PUD_1946_and_Newer,3182,Bloomington_Heights,TwnhsE,1504,0,1504,7,156,20,0,0,0
One_Story_1946_and_Newer_All_Styles,3182,Bloomington_Heights,OneFam,1266,0,1266,6,100,16,0,0,0
One_Story_1946_and_Newer_All_Styles,3710,Bloomington_Heights,OneFam,1246,0,1246,5,100,24,0,0,0
Two_Story_1946_and_Newer,9024,Gilbert,OneFam,813,702,1515,8,0,75,0,0,0
Two_Story_1946_and_Newer,7415,Gilbert,OneFam,864,729,1593,8,100,75,0,0,0
Split_or_Multilevel,9587,Gilbert,OneFam,1166,0,1166,5,212,0,0,0,0
Two_Story_1946_and_Newer,8029,Gilbert,OneFam,728,728,1456,8,100,24,0,0,0
Two_Story_1946_and_Newer,8010,Gilbert,OneFam,840,880,1720,7,138,48,0,0,0
Two_Story_1946_and_Newer,8396,Gilbert,OneFam,847,1139,1986,9,120,48,0,0,0
One_Story_PUD_1946_and_Newer,7301,Northridge_Heights,TwnhsE,1358,0,1358,6,192,26,0,0,0
Two_Story_1946_and_Newer,10261,Gilbert,OneFam,962,830,1792,8,0,0,0,0,0
Two_Story_1946_and_Newer,8220,Gilbert,OneFam,1008,884,1892,8,108,0,0,0,0
Two_Story_1946_and_Newer,15384,Gilbert,OneFam,788,702,1490,8,100,75,0,0,0
Two_Story_1946_and_Newer,7750,Gilbert,OneFam,707,707,1414,6,100,35,0,0,0
Two_Story_1946_and_Newer,12460,Gilbert,OneFam,1037,1285,2322,8,144,44,0,0,0
Two_Story_1946_and_Newer,8390,Gilbert,OneFam,873,778,1651,7,0,103,0,0,0
Two_and_Half_Story_All_Ages,9660,Northridge,OneFam,1182,1017,2199,9,0,131,0,0,0
Two_Story_1946_and_Newer,9200,Northridge,OneFam,1470,1160,2630,8,0,66,0,0,0
Two_Story_1946_and_Newer,14260,Northridge,OneFam,1145,1053,2198,9,192,84,0,0,0
Two_Story_1946_and_Newer,11000,Northridge,OneFam,1533,639,2172,8,162,153,0,0,0
One_Story_1946_and_Newer_All_Styles,11675,Northridge,OneFam,2006,0,2006,5,144,33,0,0,0
Two_Story_1946_and_Newer,10990,Northridge,OneFam,1064,1061,2125,12,168,0,0,0,0
Two_Story_1946_and_Newer,11929,Northridge,OneFam,1251,1250,2501,9,192,87,0,0,0
One_Story_1946_and_Newer_All_Styles,10437,Northridge,OneFam,2113,0,2113,7,236,46,0,0,0
Two_Story_1946_and_Newer,10542,Northridge,OneFam,1325,1093,2418,9,250,154,216,0,0
Two_Story_1946_and_Newer,10010,Northridge,OneFam,1108,1089,2197,9,385,99,0,0,0
Two_Story_1946_and_Newer,10944,Northridge,OneFam,1223,904,2127,5,171,132,0,0,0
One_Story_1946_and_Newer_All_Styles,14303,Northridge,OneFam,1987,0,1987,7,262,36,0,0,0
One_Story_1946_and_Newer_All_Styles,11932,Somerset,OneFam,1580,0,1580,7,0,24,0,0,0
Two_Story_1946_and_Newer,14598,Somerset,OneFam,894,1039,1933,9,100,18,0,0,0
